,BirthDate,CategoryCode,FamilyName,GivenName,Id,Nation,Outfit,PrintName,Protected,RaceId,RaceNr,ScoreboardName,StartOrder,StartTime,UciCode,UciRank,UciRiderId,UciTeamCode,UciTeamId,UciTeamName,WorldCupRank,Age
2001,1990-02-08T00:00:00,WE,NICOLE,Myriam,1196904306182328,FRA,NCh,NICOLE Myriam,False,0,1,NICOLE M,1,48600000,FRA19900208,1,10004535237,CVN,1590,COMMENCAL / VALLNORD,1,28
2002,1995-06-15T00:00:00,WE,SEAGRAVE,Tahnee,1196904306182329,GBR,,SEAGRAVE Tahnee,False,0,2,SEAGRAVE T,2,48630000,GBR19950615,3,10007414016,FMD,1863,TRANSITION BIKES / MUC-OFF FACTORY RACING,2,23
2003,1988-06-13T00:00:00,WE,HANNAH,Tracey,1196904306182330,AUS,NCh,HANNAH Tracey,False,0,3,HANNAH T,3,48660000,AUS19880613,2,10003732258,URT,1608,POLYGON UR,3,30
2004,1987-12-06T00:00:00,WE,ATHERTON,Rachel,1196904306182331,GBR,NCh,ATHERTON Rachel,False,0,4,ATHERTON R,4,48690000,GBR19871206,7,10003434487,TDH,1598,TREK FACTORY RACING DH,4,30
2005,1986-09-19T00:00:00,WE,SIEGENTHALER,Emilie,1196904306182332,SUI,,SIEGENTHALER Emilie,False,0,5,SIEGENTHALER,5,48720000,SUI19860919,6,10004167243,PFR,1864,PIVOT FACTORY RACING,5,31
2008,1997-03-12T00:00:00,WE,CABIROU,Marine,1196904306182333,FRA,,CABIROU Marine,False,0,8,CABIROU M,6,48750000,FRA19970312,5,10009563069,VVR,2096,VOULVOUL RACING,8,21
2009,1990-03-02T00:00:00,WE,MILLER,Miranda,1196904306182334,CAN,WCh,MILLER Miranda,False,0,9,MILLER M,7,48780000,CAN19900302,9,10005872726,SGR,1667,SPECIALIZED GRAVITY,9,28
2010,1991-11-06T00:00:00,WE,CAPPELLARI,Carina,1196904306182335,SUI,NCh,CAPPELLARI Carina,False,0,10,CAPPELLARI C,8,48810000,SUI19911106,11,10006911535,MNR,2039,HIAG DATA - NS-BIKES FACTORY RACING,10,26
2013,1994-05-06T00:00:00,WE,SALAZAR,Mariana,1196904306182336,ESA,,SALAZAR Mariana,False,0,13,SALAZAR M,9,48840000,ESA19940506,26,10007687838,DOR,1867,DORVAL AM,13,24
2014,1994-06-07T00:00:00,WE,HRASTNIK,Monika,1196904306182337,SLO,CCh,HRASTNIK Monika,False,0,14,HRASTNIK M,10,48870000,SLO19940607,8,10017602955,,0,,14,24
